2.878119999999999834e+01,3.446320000000000050e+01,3.133810000000000073e+01,3.128340000000000032e+01,2.892070000000000007e+01,3.375959999999999894e+01,2.539689999999999870e+01,2.778490000000000038e+01,3.524790000000000134e+01,2.711589999999999989e+01,3.287169999999999703e+01,2.921709999999999852e+01,3.602530000000000143e+01,3.233700000000000330e+01,3.452490000000000236e+01,3.287169999999999703e+01,3.411730000000000018e+01,2.652349999999999852e+01,2.766229999999999833e+01,2.636929999999999907e+01,2.577439999999999998e+01,2.926999999999999957e+01,3.073260000000000147e+01,2.950540000000000163e+01,3.302920000000000300e+01,2.503999999999999915e+01,2.891669999999999874e+01,2.434369999999999834e+01,2.612030000000000030e+01,3.494239999999999924e+01,2.502929999999999922e+01,2.663109999999999999e+01,3.565409999999999968e+01,2.843530000000000157e+01,2.914949999999999974e+01,2.815840000000000032e+01,2.619269999999999854e+01,3.331819999999999737e+01,3.097719999999999985e+01,2.704429999999999978e+01,3.553439999999999799e+01,2.623529999999999873e+01,2.899640000000000128e+01,3.200359999999999872e+01,3.105580000000000140e+01,3.425529999999999831e+01,2.807209999999999894e+01,2.894020000000000081e+01,3.549730000000000274e+01,2.974699999999999989e+01,3.143329999999999913e+01,2.455559999999999832e+01,3.374309999999999832e+01,2.504660000000000153e+01,3.493180000000000263e+01,3.498790000000000333e+01,3.247209999999999752e+01,3.337590000000000146e+01,2.546519999999999939e+01,2.587170000000000059e+01
2.489229999999999876e+01,2.574099999999999966e+01,2.755320000000000036e+01,3.282169999999999987e+01,2.787890000000000157e+01,3.159260000000000090e+01,3.148610000000000042e+01,3.554690000000000083e+01,2.795159999999999911e+01,3.165950000000000131e+01,2.754149999999999920e+01,3.118870000000000076e+01,2.748669999999999902e+01,3.139099999999999824e+01,2.781099999999999994e+01,2.448799999999999955e+01,2.759179999999999922e+01,3.562729999999999819e+01,3.541020000000000323e+01,3.141669999999999874e+01,3.074470000000000169e+01,2.413109999999999999e+01,3.514220000000000255e+01,3.047190000000000154e+01,3.198740000000000094e+01,3.366149999999999665e+01,2.555110000000000170e+01,3.046859999999999857e+01,3.364719999999999800e+01,2.507010000000000005e+01,3.407650000000000290e+01,3.259810000000000230e+01,2.830379999999999896e+01,2.614709999999999823e+01,2.694140000000000157e+01,3.152029999999999887e+01,3.310889999999999844e+01,2.414910000000000068e+01,2.851569999999999894e+01,2.579060000000000130e+01,3.595190000000000197e+01,2.653010000000000090e+01,2.485780000000000101e+01,2.595619999999999905e+01,3.283570000000000277e+01,2.853219999999999956e+01,2.634580000000000055e+01,3.062130000000000152e+01,2.898610000000000042e+01,2.940469999999999828e+01,3.255769999999999698e+01,3.102049999999999841e+01,2.664179999999999993e+01,2.843309999999999960e+01,3.365639999999999787e+01,2.642439999999999856e+01,2.846610000000000085e+01,3.424839999999999662e+01,3.210049999999999670e+01,2.669099999999999895e+01
3.139870000000000161e+01,3.063159999999999883e+01,2.639829999999999899e+01,2.429050000000000153e+01,2.786129999999999995e+01,2.854909999999999926e+01,2.497169999999999845e+01,3.243580000000000041e+01,2.522390000000000043e+01,2.730679999999999907e+01,3.183869999999999933e+01,2.725870000000000104e+01,2.825720000000000098e+01,2.658190000000000097e+01,2.404550000000000054e+01,3.506250000000000000e+01,3.157169999999999987e+01,3.256139999999999901e+01,3.103079999999999927e+01,3.412019999999999698e+01,2.693370000000000175e+01,3.147810000000000130e+01,3.501729999999999876e+01,3.238510000000000133e+01,2.433230000000000004e+01,3.020009999999999906e+01,3.124520000000000053e+01,2.668140000000000001e+01,3.151370000000000005e+01,2.887780000000000058e+01,2.730859999999999843e+01,2.424599999999999866e+01,2.696310000000000073e+01,2.529189999999999827e+01,3.161139999999999972e+01,2.471310000000000073e+01,2.748089999999999833e+01,2.420749999999999957e+01,2.680590000000000117e+01,3.512530000000000285e+01,3.262930000000000064e+01,3.105610000000000070e+01,2.635829999999999984e+01,2.808609999999999829e+01,3.143909999999999982e+01,2.730570000000000164e+01,2.960820000000000007e+01,3.597249999999999659e+01,3.414439999999999742e+01,2.717170000000000130e+01,3.363179999999999836e+01,2.659659999999999869e+01,2.553869999999999862e+01,3.254339999999999833e+01,2.557720000000000127e+01,2.998969999999999914e+01,3.135099999999999909e+01,3.390019999999999811e+01,2.954459999999999908e+01,2.934299999999999997e+01
2.577400000000000091e+01,3.052619999999999933e+01,3.542090000000000316e+01,2.560330000000000084e+01,2.796999999999999886e+01,2.527019999999999911e+01,2.813200000000000145e+01,2.942680000000000007e+01,3.145489999999999853e+01,2.732000000000000028e+01,2.895639999999999858e+01,2.899159999999999826e+01,2.995779999999999887e+01,3.027730000000000032e+01,3.044470000000000098e+01,2.430369999999999919e+01,2.431400000000000006e+01,3.509660000000000224e+01,2.536789999999999878e+01,3.209680000000000177e+01,3.333030000000000115e+01,2.501020000000000110e+01,3.531550000000000011e+01,3.162640000000000029e+01,2.928059999999999974e+01,3.420210000000000150e+01,2.650769999999999982e+01,3.222789999999999822e+01,2.552649999999999864e+01,2.482400000000000162e+01,2.755870000000000175e+01,2.837140000000000128e+01,3.236670000000000158e+01,2.697520000000000095e+01,3.593460000000000321e+01,3.511460000000000292e+01,2.437490000000000023e+01,2.760829999999999984e+01,2.784329999999999927e+01,2.985569999999999879e+01,3.241850000000000165e+01,2.689079999999999870e+01,3.132090000000000174e+01,2.938489999999999824e+01,3.433359999999999701e+01,2.473809999999999931e+01,3.576899999999999835e+01,3.187249999999999872e+01,3.420539999999999736e+01,3.115599999999999881e+01,3.462919999999999732e+01,2.872609999999999886e+01,2.829789999999999850e+01,3.157870000000000132e+01,3.461560000000000059e+01,3.254919999999999902e+01,3.098270000000000124e+01,2.489379999999999882e+01,2.736589999999999989e+01,2.530689999999999884e+01
2.717980000000000018e+01,2.924980000000000047e+01,3.369279999999999831e+01,2.562640000000000029e+01,2.465549999999999997e+01,2.894460000000000122e+01,3.579800000000000182e+01,3.494460000000000122e+01,2.455959999999999965e+01,3.423660000000000281e+01,2.796340000000000003e+01,2.532160000000000011e+01,3.541539999999999822e+01,3.486200000000000188e+01,2.514720000000000155e+01,2.946859999999999857e+01,3.317390000000000327e+01,3.112740000000000151e+01,3.137010000000000076e+01,2.651729999999999876e+01,2.864859999999999829e+01,3.165650000000000119e+01,3.594969999999999999e+01,3.303209999999999980e+01,2.460810000000000031e+01,3.320250000000000057e+01,2.743349999999999866e+01,3.263550000000000040e+01,3.587729999999999819e+01,2.802949999999999875e+01,3.312469999999999715e+01,3.341290000000000049e+01,2.692449999999999832e+01,3.021229999999999905e+01,2.965259999999999962e+01,3.086439999999999984e+01,2.451190000000000069e+01,3.399309999999999832e+01,3.330939999999999657e+01,3.320400000000000063e+01,3.126510000000000034e+01,2.790719999999999956e+01,3.511099999999999710e+01,3.507569999999999766e+01,3.383299999999999841e+01,2.594810000000000016e+01,2.913479999999999848e+01,2.428750000000000142e+01,3.232229999999999848e+01,3.492439999999999856e+01,2.772180000000000177e+01,2.796010000000000062e+01,3.571979999999999933e+01,2.757600000000000051e+01,3.533749999999999858e+01,2.999930000000000163e+01,3.421490000000000009e+01,3.312760000000000105e+01,3.110569999999999879e+01,3.101790000000000092e+01
2.550669999999999860e+01,2.979289999999999949e+01,2.807649999999999935e+01,3.448120000000000118e+01,3.379999999999999716e+01,2.766710000000000136e+01,3.061220000000000141e+01,2.563929999999999865e+01,3.011710000000000065e+01,2.651879999999999882e+01,3.015240000000000009e+01,2.785140000000000171e+01,2.955819999999999936e+01,3.236010000000000275e+01,2.920639999999999858e+01,2.610010000000000119e+01,3.346770000000000067e+01,3.390100000000000335e+01,2.926739999999999853e+01,3.483109999999999928e+01,3.198150000000000048e+01,2.649599999999999866e+01,3.266449999999999676e+01,2.771880000000000166e+01,3.573850000000000193e+01,3.283089999999999975e+01,3.015090000000000003e+01,3.055930000000000035e+01,2.733210000000000051e+01,2.745589999999999975e+01,2.423610000000000042e+01,3.472679999999999723e+01,2.992070000000000007e+01,2.727299999999999969e+01,3.599629999999999797e+01,3.239170000000000016e+01,2.713899999999999935e+01,2.645889999999999986e+01,2.504660000000000153e+01,3.550019999999999953e+01,2.799609999999999843e+01,2.588970000000000127e+01,3.139509999999999934e+01,3.075829999999999842e+01,3.496520000000000294e+01,2.809189999999999898e+01,3.567060000000000031e+01,3.344010000000000105e+01,2.845799999999999841e+01,3.117950000000000088e+01,2.694579999999999842e+01,3.583809999999999718e+01,2.671340000000000003e+01,2.516410000000000124e+01,2.734100000000000108e+01,2.520929999999999893e+01,3.346690000000000254e+01,2.410940000000000083e+01,3.316689999999999827e+01,3.549069999999999681e+01
2.869889999999999830e+01,2.921010000000000062e+01,3.092909999999999826e+01,3.462290000000000134e+01,3.141379999999999839e+01,2.846359999999999957e+01,3.591149999999999665e+01,3.290579999999999927e+01,2.876689999999999969e+01,2.428679999999999950e+01,3.489829999999999899e+01,3.372910000000000252e+01,2.911540000000000106e+01,2.628040000000000020e+01,3.345589999999999975e+01,3.161029999999999873e+01,3.330610000000000070e+01,2.455300000000000082e+01,2.915869999999999962e+01,2.783780000000000143e+01,2.535249999999999915e+01,2.521259999999999835e+01,2.695649999999999835e+01,2.799279999999999902e+01,2.950570000000000093e+01,3.107229999999999848e+01,2.636049999999999827e+01,2.774340000000000117e+01,3.404379999999999740e+01,2.510529999999999973e+01,2.444620000000000104e+01,3.541910000000000025e+01,3.334720000000000084e+01,3.223559999999999803e+01,2.452439999999999998e+01,2.946349999999999980e+01,2.468890000000000029e+01,2.819620000000000104e+01,3.429939999999999856e+01,3.163159999999999883e+01,3.080049999999999955e+01,3.577270000000000039e+01,3.134440000000000026e+01,2.556909999999999883e+01,3.278390000000000271e+01,3.277069999999999794e+01,2.410470000000000113e+01,3.400600000000000023e+01,2.882489999999999952e+01,2.404990000000000094e+01,2.982740000000000080e+01,2.403229999999999933e+01,3.107560000000000144e+01,3.433579999999999899e+01,2.543580000000000041e+01,2.589300000000000068e+01,3.567320000000000135e+01,2.518690000000000140e+01,2.966689999999999827e+01,2.646369999999999933e+01
3.094930000000000092e+01,3.431700000000000017e+01,3.556739999999999924e+01,3.488289999999999935e+01,3.066910000000000025e+01,3.526670000000000016e+01,3.589500000000000313e+01,2.590220000000000056e+01,2.889170000000000016e+01,3.220920000000000272e+01,2.898979999999999890e+01,2.605720000000000169e+01,3.175159999999999982e+01,3.229399999999999693e+01,3.106309999999999860e+01,2.416120000000000090e+01,2.665540000000000020e+01,2.524520000000000053e+01,3.059560000000000102e+01,3.139099999999999824e+01,3.216040000000000276e+01,3.377649999999999864e+01,3.113360000000000127e+01,3.262599999999999767e+01,2.886159999999999926e+01,2.762229999999999919e+01,3.393809999999999860e+01,3.398360000000000269e+01,3.488949999999999818e+01,2.946170000000000044e+01,3.457339999999999947e+01,3.244310000000000116e+01,3.007450000000000045e+01,2.504949999999999832e+01,2.929420000000000002e+01,2.826889999999999858e+01,2.848189999999999955e+01,2.989170000000000016e+01,3.311619999999999919e+01,2.645739999999999981e+01,2.744419999999999860e+01,3.307840000000000202e+01,3.322860000000000014e+01,2.758370000000000033e+01,2.448949999999999960e+01,2.621509999999999962e+01,2.403310000000000102e+01,2.647650000000000148e+01,3.485679999999999978e+01,3.059339999999999904e+01,3.543410000000000082e+01,3.112480000000000047e+01,2.424239999999999995e+01,2.971719999999999828e+01,3.593650000000000233e+01,3.601870000000000260e+01,2.638660000000000139e+01,3.318419999999999703e+01,3.130249999999999844e+01,3.452300000000000324e+01
3.525379999999999825e+01,3.464020000000000010e+01,3.575840000000000174e+01,2.855099999999999838e+01,2.565180000000000149e+01,2.964420000000000144e+01,3.194000000000000128e+01,3.590859999999999985e+01,2.896219999999999928e+01,2.462239999999999895e+01,2.976350000000000051e+01,2.950979999999999848e+01,2.821089999999999876e+01,3.428549999999999898e+01,2.754729999999999990e+01,2.542739999999999867e+01,3.234290000000000020e+01,3.478999999999999915e+01,3.370120000000000005e+01,2.534949999999999903e+01,3.376030000000000086e+01,2.644419999999999860e+01,2.450969999999999871e+01,3.041349999999999909e+01,2.849480000000000146e+01,2.884329999999999927e+01,3.242840000000000344e+01,2.450710000000000122e+01,3.170319999999999894e+01,2.987219999999999942e+01,3.585199999999999676e+01,3.571719999999999828e+01,2.719219999999999970e+01,2.432059999999999889e+01,2.526980000000000004e+01,2.962030000000000030e+01,2.432430000000000092e+01,3.118240000000000123e+01,2.507010000000000005e+01,3.188240000000000052e+01,2.864679999999999893e+01,3.285699999999999932e+01,2.474690000000000012e+01,2.930450000000000088e+01,2.739939999999999998e+01,2.614969999999999928e+01,3.196130000000000138e+01,3.474920000000000186e+01,2.486809999999999832e+01,3.202850000000000108e+01,3.274860000000000326e+01,3.354549999999999699e+01,2.417920000000000158e+01,2.539799999999999969e+01,3.522959999999999781e+01,2.834349999999999881e+01,2.659990000000000165e+01,2.894869999999999877e+01,3.023720000000000141e+01,3.238329999999999842e+01
2.917340000000000089e+01,3.150890000000000057e+01,3.319440000000000168e+01,3.561769999999999925e+01,3.158899999999999864e+01,3.512230000000000274e+01,2.862219999999999942e+01,3.431450000000000244e+01,3.310960000000000036e+01,3.568419999999999703e+01,2.973410000000000153e+01,2.824950000000000117e+01,3.046420000000000172e+01,2.475130000000000052e+01,2.637740000000000151e+01,2.798320000000000007e+01,3.362559999999999860e+01,3.396340000000000003e+01,3.376989999999999981e+01,2.445939999999999870e+01,2.614600000000000080e+01,3.292710000000000292e+01,2.732479999999999976e+01,3.562579999999999814e+01,3.136970000000000169e+01,2.689329999999999998e+01,2.415279999999999916e+01,2.588129999999999953e+01,3.069960000000000022e+01,3.271520000000000294e+01,2.432430000000000092e+01,2.963830000000000098e+01,2.760210000000000008e+01,2.672149999999999892e+01,2.435549999999999926e+01,3.415690000000000026e+01,2.758920000000000172e+01,2.432090000000000174e+01,3.259839999999999804e+01,2.512699999999999889e+01,3.533610000000000184e+01,3.600730000000000075e+01,3.426599999999999824e+01,2.691720000000000113e+01,3.170319999999999894e+01,3.551420000000000243e+01,2.830089999999999861e+01,3.558389999999999986e+01,3.181629999999999825e+01,3.375630000000000308e+01,3.569080000000000297e+01,2.551289999999999836e+01,3.055049999999999955e+01,3.330610000000000070e+01,3.297890000000000299e+01,2.404960000000000164e+01,3.283129999999999882e+01,2.924129999999999896e+01,3.545430000000000348e+01,2.587320000000000064e+01
